time,lat,long,LAeq
1544151212.0,41.165162,-8.6721462,77.0
1544151400.0,41.165162,-8.6721462,79.0
1544151794.0,41.165162,-8.6721462,76.3
1544152187.0,41.165162,-8.6721462,75.9
1544152382.0,41.165162,-8.6721462,75.6
1544152768.0,41.165162,-8.6721462,78.2
1544152960.0,41.165162,-8.6721462,77.0
1544153341.0,41.165162,-8.6721462,76.9
1544153536.0,41.165162,-8.6721462,78.6
1544153912.0,41.165162,-8.6721462,75.9
1544154131.0,41.165162,-8.6721462,78.1
1544154517.0,41.165162,-8.6721462,74.7
1544154645.0,41.165162,-8.6721462,75.2
1544155082.0,41.165162,-8.6721462,74.9
1544155463.0,41.165162,-8.6721462,75.7
1544155673.0,41.165162,-8.6721462,75.5
1544156056.0,41.165162,-8.6721462,76.8
1544156253.0,41.165162,-8.6721462,76.5
1544156639.0,41.165162,-8.6721462,75.4
1544156836.0,41.165162,-8.6721462,75.1
1544157223.0,41.165162,-8.6721462,75.1
1544157398.0,41.165162,-8.6721462,76.8
1544157805.0,41.165162,-8.6721462,78.9
1544157988.0,41.165162,-8.6721462,77.5
1544158404.0,41.165162,-8.6721462,78.3
1544158588.0,41.165162,-8.6721462,76.8
1544159173.0,41.165162,-8.6721462,77.0
1544159604.0,41.165162,-8.6721462,76.6
1544159799.0,41.165162,-8.6721462,75.1
1544160199.0,41.165162,-8.6721462,75.8
1544160390.0,41.165162,-8.6721462,78.0
1544160789.0,41.165162,-8.6721462,77.5
1544160961.0,41.165162,-8.6721462,74.5
1544161368.0,41.165162,-8.6721462,75.0
1544161749.0,41.165162,-8.6721462,77.4
1544161949.0,41.165162,-8.6721462,78.1
1544162322.0,41.165162,-8.6721462,74.9
1544162541.0,41.165162,-8.6721462,74.4
1544162922.0,41.165162,-8.6721462,75.5
1544163107.0,41.165162,-8.6721462,74.4
1544163502.0,41.165162,-8.6721462,76.1
1544163673.0,41.165162,-8.6721462,77.6
1544164087.0,41.165162,-8.6721462,75.5
1544164272.0,41.165162,-8.6721462,77.7
1544164683.0,41.165162,-8.6721462,79.3
1544164868.0,41.165162,-8.6721462,81.7
1544165256.0,41.165162,-8.6721462,77.3
1544165642.0,41.165162,-8.6721462,80.6
1544165846.0,41.165162,-8.6721462,81.0
1544166233.0,41.165162,-8.6721462,76.9
1544166443.0,41.165162,-8.6721462,80.2
1544166833.0,41.165162,-8.6721462,76.8
1544166976.0,41.165162,-8.6721462,78.9
1544167414.0,41.165162,-8.6721462,77.4
1544167599.0,41.165162,-8.6721462,77.3
1544168017.0,41.165162,-8.6721462,79.7
1544168199.0,41.165162,-8.6721462,78.8
1544168602.0,41.165162,-8.6721462,81.4
1544168794.0,41.165162,-8.6721462,79.6
1544169202.0,41.165162,-8.6721462,80.3
1544169562.0,41.165162,-8.6721462,84.0
1544169759.0,41.165162,-8.6721462,83.3
1544170140.0,41.165162,-8.6721462,80.7
1544170362.0,41.165162,-8.6721462,83.1
1544170743.0,41.165162,-8.6721462,82.7
1544170937.0,41.165162,-8.6721462,80.6
1544171320.0,41.165162,-8.6721462,83.2
1544171508.0,41.165162,-8.6721462,80.1
1544171893.0,41.165162,-8.6721462,80.0
1544172071.0,41.165162,-8.6721462,83.0
1544172506.0,41.165162,-8.6721462,80.5
1544172696.0,41.165162,-8.6721462,84.0
1544173087.0,41.165162,-8.6721462,83.3
1544173238.0,41.165162,-8.6721462,85.3
1544173666.0,41.165162,-8.6721462,81.4
1544174050.0,41.165162,-8.6721462,83.7
1544174245.0,41.165162,-8.6721462,84.6
1544174602.0,41.165162,-8.6721462,83.4
1544174799.0,41.165162,-8.6721462,83.6
1544175192.0,41.165162,-8.6721462,81.1
1544175351.0,41.165162,-8.6721462,83.9
1544175785.0,41.165162,-8.6721462,80.9
1544176186.0,41.165162,-8.6721462,84.9
1544176366.0,41.165162,-8.6721462,85.4
1544176744.0,41.165162,-8.6721462,81.6
1544176957.0,41.165162,-8.6721462,84.9
1544177335.0,41.165162,-8.6721462,81.8
1544177537.0,41.165162,-8.6721462,81.7
1544177938.0,41.165162,-8.6721462,82.3
1544178122.0,41.165162,-8.6721462,81.6
1544178503.0,41.165162,-8.6721462,82.2
1544178649.0,41.165162,-8.6721462,82.9
1544179099.0,41.165162,-8.6721462,80.9
1544179267.0,41.165162,-8.6721462,78.9
1544179698.0,41.165162,-8.6721462,77.1
1544179833.0,41.165162,-8.6721462,80.0
1544180251.0,41.165162,-8.6721462,80.1
1544180628.0,41.165162,-8.6721462,73.4
1544180789.0,41.165162,-8.6721462,77.9
1544181171.0,41.165162,-8.6721462,75.4
1544181748.0,41.165162,-8.6721462,73.7
1544182116.0,41.165162,-8.6721462,75.2
1544182266.0,41.165162,-8.6721462,75.5
1544182673.0,41.165162,-8.6721462,74.3
1544183025.0,41.165162,-8.6721462,77.0
1544183226.0,41.165162,-8.6721462,75.1
1544183592.0,41.165162,-8.6721462,76.4
1544183731.0,41.165162,-8.6721462,74.8
1544184131.0,41.165162,-8.6721462,74.1
1544184505.0,41.165162,-8.6721462,75.9
1544184670.0,41.165162,-8.6721462,75.9
1544185057.0,41.165162,-8.6721462,73.7
1544185458.0,41.165162,-8.6721462,75.5
1544185618.0,41.165162,-8.6721462,74.4
1544185991.0,41.165162,-8.6721462,75.2
1544186362.0,41.165162,-8.6721462,77.1
1544186535.0,41.165162,-8.6721462,74.4
1544186913.0,41.165162,-8.6721462,75.5
1544187108.0,41.165162,-8.6721462,75.5
1544187486.0,41.165162,-8.6721462,74.7
1544187838.0,41.165162,-8.6721462,74.7
1544187996.0,41.165162,-8.6721462,72.8
1544188373.0,41.165162,-8.6721462,73.9
1544188732.0,41.165162,-8.6721462,71.8
1544188896.0,41.165162,-8.6721462,73.3
1544189303.0,41.165162,-8.6721462,78.2
1544189443.0,41.165162,-8.6721462,98.0
1544189837.0,41.165162,-8.6721462,71.5
1544190223.0,41.165162,-8.6721462,76.2
1544190391.0,41.165162,-8.6721462,77.3
1544190766.0,41.165162,-8.6721462,75.9
1544191135.0,41.165162,-8.6721462,75.4
1544191334.0,41.165162,-8.6721462,74.9
1544191714.0,41.165162,-8.6721462,86.2
1544191862.0,41.165162,-8.6721462,75.8
1544192254.0,41.165162,-8.6721462,76.8
1544192620.0,41.165162,-8.6721462,74.8
1544192779.0,41.165162,-8.6721462,80.9
1544193189.0,41.165162,-8.6721462,77.7
1544193549.0,41.165162,-8.6721462,69.9
1544193719.0,41.165162,-8.6721462,75.4
1544194098.0,41.165162,-8.6721462,79.3
1544194254.0,41.165162,-8.6721462,72.4
1544194654.0,41.165162,-8.6721462,72.5
1544195034.0,41.165162,-8.6721462,72.9
1544195211.0,41.165162,-8.6721462,74.0
1544195595.0,41.165162,-8.6721462,96.7
1544195951.0,41.165162,-8.6721462,77.0
1544196128.0,41.165162,-8.6721462,72.9
1544196502.0,41.165162,-8.6721462,74.9
1544196661.0,41.165162,-8.6721462,84.3
1544197066.0,41.165162,-8.6721462,78.2
1544197424.0,41.165162,-8.6721462,78.6
1544197581.0,41.165162,-8.6721462,80.5
1544197968.0,41.165162,-8.6721462,81.6
1544198337.0,41.165162,-8.6721462,79.3
1544198505.0,41.165162,-8.6721462,81.1
1544198878.0,41.165162,-8.6721462,77.9
1544199046.0,41.165162,-8.6721462,82.1
1544199444.0,41.165162,-8.6721462,79.4
1544199823.0,41.165162,-8.6721462,79.6
1544199980.0,41.165162,-8.6721462,78.9
1544200366.0,41.165162,-8.6721462,80.5
1544200731.0,41.165162,-8.6721462,80.3
1544200923.0,41.165162,-8.6721462,83.4
1544201307.0,41.165162,-8.6721462,80.6
1544201438.0,41.165162,-8.6721462,82.2
1544201846.0,41.165162,-8.6721462,79.6
1544202209.0,41.165162,-8.6721462,79.7
1544202377.0,41.165162,-8.6721462,80.3
1544202759.0,41.165162,-8.6721462,80.2
1544203155.0,41.165162,-8.6721462,79.6
1544203325.0,41.165162,-8.6721462,81.1
1544203708.0,41.165162,-8.6721462,82.8
1544203842.0,41.165162,-8.6721462,81.1
1544204245.0,41.165162,-8.6721462,81.6
1544204615.0,41.165162,-8.6721462,84.4
1544204779.0,41.165162,-8.6721462,81.7
1544205181.0,41.165162,-8.6721462,81.6
1544205546.0,41.165162,-8.6721462,85.1
1544205721.0,41.165162,-8.6721462,82.9
1544206093.0,41.165162,-8.6721462,83.7
1544206257.0,41.165162,-8.6721462,82.4
1544206648.0,41.165162,-8.6721462,84.8
1544207052.0,41.165162,-8.6721462,84.4
1544207209.0,41.165162,-8.6721462,82.7
1544207597.0,41.165162,-8.6721462,82.3
1544207953.0,41.165162,-8.6721462,84.6
1544208127.0,41.165162,-8.6721462,83.9
1544208501.0,41.165162,-8.6721462,82.8
1544208667.0,41.165162,-8.6721462,85.9
1544209083.0,41.165162,-8.6721462,82.0
1544209443.0,41.165162,-8.6721462,82.5
1544209611.0,41.165162,-8.6721462,82.9
1544209997.0,41.165162,-8.6721462,82.1
1544210154.0,41.165162,-8.6721462,78.5
1544210540.0,41.165162,-8.6721462,79.8
1544210942.0,41.165162,-8.6721462,78.2
1544211106.0,41.165162,-8.6721462,79.3
1544211489.0,41.165162,-8.6721462,78.2
1544211853.0,41.165162,-8.6721462,77.9
1544212022.0,41.165162,-8.6721462,77.6
1544212390.0,41.165162,-8.6721462,79.1
1544212565.0,41.165162,-8.6721462,81.5
1544212982.0,41.165162,-8.6721462,79.7
1544213344.0,41.165162,-8.6721462,77.9
1544213516.0,41.165162,-8.6721462,78.9
1544213894.0,41.165162,-8.6721462,82.0
1544214053.0,41.165162,-8.6721462,80.8
1544214427.0,41.165162,-8.6721462,79.5
1544214805.0,41.165162,-8.6721462,82.6
1544214997.0,41.165162,-8.6721462,82.8
1544215381.0,41.165162,-8.6721462,82.9
1544215742.0,41.165162,-8.6721462,83.3
1544215911.0,41.165162,-8.6721462,82.9
1544216275.0,41.165162,-8.6721462,80.6
1544216635.0,41.165162,-8.6721462,83.0
1544216839.0,41.165162,-8.6721462,83.7
1544217209.0,41.165162,-8.6721462,81.3
1544217343.0,41.165162,-8.6721462,83.2
1544217749.0,41.165162,-8.6721462,83.8
1544218114.0,41.165162,-8.6721462,83.2
1544218277.0,41.165162,-8.6721462,82.9
1544218663.0,41.165162,-8.6721462,83.5
1544219054.0,41.165162,-8.6721462,81.3
1544219240.0,41.165162,-8.6721462,79.9
1544219608.0,41.165162,-8.6721462,80.2
1544219770.0,41.165162,-8.6721462,83.2
1544220163.0,41.165162,-8.6721462,83.5
1544220522.0,41.165162,-8.6721462,83.7
1544220721.0,41.165162,-8.6721462,84.1
1544221107.0,41.165162,-8.6721462,84.0
1544221242.0,41.165162,-8.6721462,81.9
1544221638.0,41.165162,-8.6721462,81.6
1544222006.0,41.165162,-8.6721462,80.7
1544222166.0,41.165162,-8.6721462,81.4
1544222544.0,41.165162,-8.6721462,83.3
1544222943.0,41.165162,-8.6721462,83.8
1544223108.0,41.165162,-8.6721462,84.4
1544223482.0,41.165162,-8.6721462,82.0
1544011142.0,41.1734336,-8.6882191,69.1
1544011192.0,41.1734336,-8.6882191,70.5
1544011214.0,41.1734336,-8.6882191,71.2
1544011326.0,41.1734336,-8.6882191,71.3
1544011851.0,41.1734336,-8.6882191,71.1
1544011915.0,41.1734336,-8.6882191,70.8
1544011957.0,41.1734336,-8.6882191,70.6
1544012034.0,41.1734336,-8.6882191,71.3
1544012079.0,41.1734336,-8.6882191,71.8
1544012155.0,41.1734336,-8.6882191,71.2
1544012227.0,41.1734336,-8.6882191,71.3
1544012247.0,41.1734336,-8.6882191,72.1
1544012329.0,41.1734336,-8.6882191,72.3
1544012368.0,41.1734336,-8.6882191,71.7
1544012455.0,41.1734336,-8.6882191,72.3
1544012522.0,41.1734336,-8.6882191,73.5
1544012562.0,41.1734336,-8.6882191,72.0
1544012643.0,41.1734336,-8.6882191,72.9
1544012698.0,41.1734336,-8.6882191,72.9
1544012767.0,41.1734336,-8.6882191,73.8
1544012802.0,41.1734336,-8.6882191,72.7
1544012883.0,41.1734336,-8.6882191,74.7
1544012935.0,41.1734336,-8.6882191,74.6
1544013002.0,41.1734336,-8.6882191,75.2
1544013040.0,41.1734336,-8.6882191,74.0
1544013119.0,41.1734336,-8.6882191,75.2
1544013180.0,41.1734336,-8.6882191,74.1
1544013245.0,41.1734336,-8.6882191,76.6
1544013287.0,41.1734336,-8.6882191,73.3
1544013366.0,41.1734336,-8.6882191,74.4
1544013403.0,41.1734336,-8.6882191,71.5
1544013470.0,41.1734336,-8.6882191,70.6
1544013547.0,41.1734336,-8.6882191,69.3
1544013557.0,41.1734336,-8.6882191,68.6
1544013617.0,41.1734336,-8.6882191,67.2
1544013763.0,41.1734336,-8.6882191,68.1
1544013845.0,41.1734336,-8.6882191,65.3
1544013882.0,41.1734336,-8.6882191,64.7
1544013943.0,41.1734336,-8.6882191,71.3
1544014001.0,41.1734336,-8.6882191,63.0
1544014084.0,41.1734336,-8.6882191,62.9
1544014116.0,41.1734336,-8.6882191,61.6
1544014191.0,41.1734336,-8.6882191,62.5
1544014262.0,41.1734336,-8.6882191,57.6
1544014321.0,41.1734336,-8.6882191,62.9
1544014366.0,41.1734336,-8.6882191,60.7
1544014437.0,41.1734336,-8.6882191,61.6
1544014464.0,41.1734336,-8.6882191,58.5
1544014556.0,41.1734336,-8.6882191,72.1
1544014587.0,41.1734336,-8.6882191,59.8
1544014673.0,41.1734336,-8.6882191,62.2
1544014710.0,41.1734336,-8.6882191,62.7
1544014790.0,41.1734336,-8.6882191,61.1
1544014837.0,41.1734336,-8.6882191,63.4
1544014898.0,41.1734336,-8.6882191,58.6
1544014977.0,41.1734336,-8.6882191,59.2
1544015027.0,41.1734336,-8.6882191,62.3
1544015098.0,41.1734336,-8.6882191,58.6
1544015150.0,41.1734336,-8.6882191,57.6
1544015192.0,41.1734336,-8.6882191,55.8
1544015286.0,41.1734336,-8.6882191,60.8
1544015323.0,41.1734336,-8.6882191,61.6
1544015403.0,41.1734336,-8.6882191,60.9
1544015469.0,41.1734336,-8.6882191,71.0
1544015520.0,41.1734336,-8.6882191,61.3
1544015533.0,41.1734336,-8.6882191,59.5
1544015848.0,41.1734336,-8.6882191,70.2
1544015924.0,41.1734336,-8.6882191,59.5
1544015996.0,41.1734336,-8.6882191,60.1
1544016062.0,41.1734336,-8.6882191,60.2
1544016097.0,41.1734336,-8.6882191,63.6
1544016182.0,41.1734336,-8.6882191,61.7
1544016234.0,41.1734336,-8.6882191,71.8
1544016301.0,41.1734336,-8.6882191,64.9
1544016363.0,41.1734336,-8.6882191,64.1
1544016422.0,41.1734336,-8.6882191,64.2
1544016489.0,41.1734336,-8.6882191,64.2
1544016526.0,41.1734336,-8.6882191,61.0
1544016569.0,41.1734336,-8.6882191,62.3
1544016641.0,41.1734336,-8.6882191,62.7
1544016717.0,41.1734336,-8.6882191,65.3
1544016752.0,41.1734336,-8.6882191,64.1
1544016831.0,41.1734336,-8.6882191,66.3
1544016895.0,41.1734336,-8.6882191,68.4
1544016947.0,41.1734336,-8.6882191,63.7
1544017025.0,41.1734336,-8.6882191,70.7
1544017085.0,41.1734336,-8.6882191,69.1
1544017128.0,41.1734336,-8.6882191,70.0
1544017205.0,41.1734336,-8.6882191,68.2
1544017259.0,41.1734336,-8.6882191,66.4
1544017301.0,41.1734336,-8.6882191,68.1
1544017385.0,41.1734336,-8.6882191,68.1
1544017416.0,41.1734336,-8.6882191,70.4
1544017582.0,41.1734336,-8.6882191,70.6
1544017729.0,41.1734336,-8.6882191,68.9
1544017799.0,41.1734336,-8.6882191,69.4
1544017858.0,41.1734336,-8.6882191,69.7
1544017900.0,41.1734336,-8.6882191,68.3
1544017987.0,41.1734336,-8.6882191,69.3
1544018026.0,41.1734336,-8.6882191,70.3
1544018061.0,41.1734336,-8.6882191,69.2
1544018158.0,41.1734336,-8.6882191,71.1
1544018551.0,41.1734336,-8.6882191,71.1
1544018960.0,41.1734336,-8.6882191,71.1
1544019128.0,41.1734336,-8.6882191,74.8
1544019165.0,41.1734336,-8.6882191,74.9
1544019252.0,41.1734336,-8.6882191,74.1
1544019291.0,41.1734336,-8.6882191,74.3
1544019333.0,41.1734336,-8.6882191,74.1
1544019432.0,41.1734336,-8.6882191,74.0
1544019484.0,41.1734336,-8.6882191,74.2
1544019549.0,41.1734336,-8.6882191,75.0
1544019594.0,41.1734336,-8.6882191,74.4
1544019626.0,41.1734336,-8.6882191,74.2
1544019705.0,41.1734336,-8.6882191,75.3
1544019781.0,41.1734336,-8.6882191,74.4
1544019821.0,41.1734336,-8.6882191,74.2
1544019910.0,41.1734336,-8.6882191,73.0
1544019969.0,41.1734336,-8.6882191,74.4
1544020130.0,41.1734336,-8.6882191,70.8
1544020381.0,41.1734336,-8.6882191,71.2
1544020502.0,41.1734336,-8.6882191,73.0
1544020559.0,41.1734336,-8.6882191,72.1
1544020633.0,41.1734336,-8.6882191,73.7
1544020691.0,41.1734336,-8.6882191,72.0
1544020754.0,41.1734336,-8.6882191,71.9
1544020792.0,41.1734336,-8.6882191,73.7
1544020929.0,41.1734336,-8.6882191,72.4
1544020976.0,41.1734336,-8.6882191,71.9
1544021040.0,41.1734336,-8.6882191,72.1
1544021110.0,41.1734336,-8.6882191,72.6
1544021154.0,41.1734336,-8.6882191,72.1
1544021226.0,41.1734336,-8.6882191,72.9
1544021315.0,41.1734336,-8.6882191,70.9
1544021542.0,41.1734336,-8.6882191,71.6
1544021905.0,41.1734336,-8.6882191,71.6
1544022078.0,41.1734336,-8.6882191,70.1
1544022413.0,41.1734336,-8.6882191,72.4
1544022493.0,41.1734336,-8.6882191,71.4
1544022554.0,41.1734336,-8.6882191,71.1
1544022574.0,41.1734336,-8.6882191,71.2
1544022685.0,41.1734336,-8.6882191,71.3
1544023110.0,41.1734336,-8.6882191,73.5
1544023263.0,41.1734336,-8.6882191,71.6
1544023679.0,41.1734336,-8.6882191,72.0
1544023815.0,41.1734336,-8.6882191,73.1
1544024255.0,41.1734336,-8.6882191,71.3
1544024413.0,41.1734336,-8.6882191,71.3
1544024854.0,41.1734336,-8.6882191,72.2
1544025015.0,41.1734336,-8.6882191,72.8
1544025455.0,41.1734336,-8.6882191,72.3
1544025823.0,41.1734336,-8.6882191,71.1
1544025988.0,41.1734336,-8.6882191,72.5
1544026417.0,41.1734336,-8.6882191,72.6
1544027640.0,41.1734336,-8.6882191,71.8
1544027697.0,41.1734336,-8.6882191,71.3
1544027798.0,41.1734336,-8.6882191,71.1
1544028195.0,41.1734336,-8.6882191,72.4
1544028557.0,41.1734336,-8.6882191,71.6
1544028758.0,41.1734336,-8.6882191,72.9
1544029138.0,41.1734336,-8.6882191,72.7
1544029348.0,41.1734336,-8.6882191,72.7
1544029734.0,41.1734336,-8.6882191,71.7
1544029937.0,41.1734336,-8.6882191,72.1
1544030323.0,41.1734336,-8.6882191,73.5
1544030526.0,41.1734336,-8.6882191,74.1
1544030909.0,41.1734336,-8.6882191,73.5
1544031073.0,41.1734336,-8.6882191,74.5
1544031498.0,41.1734336,-8.6882191,72.7
1544031695.0,41.1734336,-8.6882191,73.0
1544032094.0,41.1734336,-8.6882191,73.2
1544032281.0,41.1734336,-8.6882191,73.7
1544032690.0,41.1734336,-8.6882191,73.3
1544032881.0,41.1734336,-8.6882191,72.9
1544033305.0,41.1734336,-8.6882191,74.2
1544033457.0,41.1734336,-8.6882191,73.2
1544033861.0,41.1734336,-8.6882191,73.6
1544034021.0,41.1734336,-8.6882191,73.1
1544034444.0,41.1734336,-8.6882191,73.9
1544034841.0,41.1734336,-8.6882191,73.5
1544035036.0,41.1734336,-8.6882191,73.7
1544035422.0,41.1734336,-8.6882191,73.7
1544035615.0,41.1734336,-8.6882191,73.5
1544036006.0,41.1734336,-8.6882191,73.2
1544036194.0,41.1734336,-8.6882191,73.2
1544036606.0,41.1734336,-8.6882191,72.7
1544036777.0,41.1734336,-8.6882191,73.1
1544037168.0,41.1734336,-8.6882191,72.2
1544037345.0,41.1734336,-8.6882191,73.8
1544037756.0,41.1734336,-8.6882191,73.1
1544038142.0,41.1734336,-8.6882191,73.0
1544038342.0,41.1734336,-8.6882191,72.8
1544038729.0,41.1734336,-8.6882191,72.2
1544038929.0,41.1734336,-8.6882191,72.5
1544039318.0,41.1734336,-8.6882191,72.8
1544039500.0,41.1734336,-8.6882191,71.7
1544039893.0,41.1734336,-8.6882191,72.5
1544040099.0,41.1734336,-8.6882191,73.4
1544040503.0,41.1734336,-8.6882191,73.3
1544040718.0,41.1734336,-8.6882191,72.2
1544041068.0,41.1734336,-8.6882191,71.4
1544041427.0,41.1734336,-8.6882191,71.6
1544041634.0,41.1734336,-8.6882191,72.1
1544042033.0,41.1734336,-8.6882191,72.0
1544042204.0,41.1734336,-8.6882191,71.1
1544042598.0,41.1734336,-8.6882191,70.4
1544042793.0,41.1734336,-8.6882191,71.3
1544043192.0,41.1734336,-8.6882191,70.4
1544043338.0,41.1734336,-8.6882191,69.8
1544043788.0,41.1734336,-8.6882191,69.4
1544043978.0,41.1734336,-8.6882191,69.7
1544044386.0,41.1734336,-8.6882191,70.8
1544044585.0,41.1734336,-8.6882191,68.8
1544044962.0,41.1734336,-8.6882191,74.5
1544045137.0,41.1734336,-8.6882191,74.7
1544045563.0,41.1734336,-8.6882191,69.6
1544045741.0,41.1734336,-8.6882191,69.3
1544046162.0,41.1734336,-8.6882191,70.7
1544046352.0,41.1734336,-8.6882191,69.1
1544046762.0,41.1734336,-8.6882191,69.2
1544047121.0,41.1734336,-8.6882191,68.4
1544047287.0,41.1734336,-8.6882191,67.7
1544047691.0,41.1734336,-8.6882191,68.3
1544047883.0,41.1734336,-8.6882191,68.3
1544048294.0,41.1734336,-8.6882191,69.1
1544048479.0,41.1734336,-8.6882191,67.9
1544048888.0,41.1734336,-8.6882191,68.8
1544049098.0,41.1734336,-8.6882191,68.2
1544049502.0,41.1734336,-8.6882191,67.7
1544049701.0,41.1734336,-8.6882191,70.1
1544050097.0,41.1734336,-8.6882191,68.9
1544050303.0,41.1734336,-8.6882191,68.1
1544050698.0,41.1734336,-8.6882191,68.9
1544050854.0,41.1734336,-8.6882191,67.2
1544051255.0,41.1734336,-8.6882191,69.1
1544051425.0,41.1734336,-8.6882191,68.6
1544051846.0,41.1734336,-8.6882191,67.6
1544052232.0,41.1734336,-8.6882191,68.2
1544052432.0,41.1734336,-8.6882191,67.2
1544052825.0,41.1734336,-8.6882191,68.8
1544053008.0,41.1734336,-8.6882191,69.4
1544053395.0,41.1734336,-8.6882191,66.9
1544053755.0,41.1734336,-8.6882191,68.2
1544053936.0,41.1734336,-8.6882191,68.0
1544054334.0,41.1734336,-8.6882191,67.1
1544054548.0,41.1734336,-8.6882191,66.5
1544054909.0,41.1734336,-8.6882191,68.4
1544055119.0,41.1734336,-8.6882191,69.8
1544055502.0,41.1734336,-8.6882191,66.7
1544055653.0,41.1734336,-8.6882191,64.6
1544056096.0,41.1734336,-8.6882191,68.1
1544056281.0,41.1734336,-8.6882191,67.3
1544056684.0,41.1734336,-8.6882191,68.2
1544056874.0,41.1734336,-8.6882191,68.2
1544057276.0,41.1734336,-8.6882191,75.3
1544057647.0,41.1734336,-8.6882191,64.8
1544057853.0,41.1734336,-8.6882191,63.8
1544058234.0,41.1734336,-8.6882191,64.3
1544058396.0,41.1734336,-8.6882191,65.4
1544058807.0,41.1734336,-8.6882191,65.9
1544058995.0,41.1734336,-8.6882191,62.1
1544059406.0,41.1734336,-8.6882191,69.2
1544059566.0,41.1734336,-8.6882191,66.1
1544059977.0,41.1734336,-8.6882191,65.0
1544060157.0,41.1734336,-8.6882191,63.7
1544060563.0,41.1734336,-8.6882191,64.5
1544060733.0,41.1734336,-8.6882191,66.2
1544061161.0,41.1734336,-8.6882191,64.6
1544061519.0,41.1734336,-8.6882191,60.7
1544061693.0,41.1734336,-8.6882191,60.9
1544062089.0,41.1734336,-8.6882191,62.6
1544062247.0,41.1734336,-8.6882191,65.1
1544062653.0,41.1734336,-8.6882191,62.0
1544062837.0,41.1734336,-8.6882191,60.7
1544063221.0,41.1734336,-8.6882191,62.8
1544063612.0,41.1734336,-8.6882191,61.8
1544063812.0,41.1734336,-8.6882191,64.1
1544064198.0,41.1734336,-8.6882191,62.6
1544064406.0,41.1734336,-8.6882191,61.0
1544064792.0,41.1734336,-8.6882191,65.0
1544064982.0,41.1734336,-8.6882191,60.7
1544065376.0,41.1734336,-8.6882191,63.3
1544065561.0,41.1734336,-8.6882191,60.8
1544065962.0,41.1734336,-8.6882191,59.9
1544066356.0,41.1734336,-8.6882191,62.2
1544066557.0,41.1734336,-8.6882191,62.5
1544066729.0,41.1734336,-8.6882191,59.1
1544067155.0,41.1734336,-8.6882191,58.9
1544067330.0,41.1734336,-8.6882191,60.0
1544067705.0,41.1734336,-8.6882191,57.1
1544068107.0,41.1734336,-8.6882191,62.6
1544068304.0,41.1734336,-8.6882191,60.2
1544068707.0,41.1734336,-8.6882191,58.6
1544068862.0,41.1734336,-8.6882191,72.3
1544069281.0,41.1734336,-8.6882191,55.6
1544069451.0,41.1734336,-8.6882191,61.2
1544069869.0,41.1734336,-8.6882191,61.2
1544070230.0,41.1734336,-8.6882191,62.9
1544070448.0,41.1734336,-8.6882191,54.3
1544070803.0,41.1734336,-8.6882191,58.4
1544070974.0,41.1734336,-8.6882191,56.2
1544071373.0,41.1734336,-8.6882191,59.5
1544071560.0,41.1734336,-8.6882191,59.9
1544071966.0,41.1734336,-8.6882191,59.2
1544072152.0,41.1734336,-8.6882191,60.9
1544072558.0,41.1734336,-8.6882191,55.9
1544072920.0,41.1734336,-8.6882191,58.6
1544073097.0,41.1734336,-8.6882191,61.7
1544073489.0,41.1734336,-8.6882191,57.5
1544073854.0,41.1734336,-8.6882191,62.6
1544074055.0,41.1734336,-8.6882191,56.2
1544074451.0,41.1734336,-8.6882191,55.4
1544074648.0,41.1734336,-8.6882191,56.9
1544075007.0,41.1734336,-8.6882191,57.7
1544075209.0,41.1734336,-8.6882191,63.3
1544075618.0,41.1734336,-8.6882191,61.6
1544075781.0,41.1734336,-8.6882191,60.6
1544076189.0,41.1734336,-8.6882191,57.8
1544076379.0,41.1734336,-8.6882191,59.0
1544076790.0,41.1734336,-8.6882191,58.2
1544076975.0,41.1734336,-8.6882191,62.5
1544077377.0,41.1734336,-8.6882191,61.9
1544077555.0,41.1734336,-8.6882191,63.7
1544077996.0,41.1734336,-8.6882191,62.3
1544078184.0,41.1734336,-8.6882191,61.4
1544078590.0,41.1734336,-8.6882191,59.5
1544078785.0,41.1734336,-8.6882191,63.4
1544079173.0,41.1734336,-8.6882191,66.0
1544079366.0,41.1734336,-8.6882191,63.0
1544079777.0,41.1734336,-8.6882191,65.7
1544079964.0,41.1734336,-8.6882191,65.4
1544080368.0,41.1734336,-8.6882191,66.9
1544080568.0,41.1734336,-8.6882191,63.7
1544080971.0,41.1734336,-8.6882191,66.5
1544081336.0,41.1734336,-8.6882191,65.5
1544081520.0,41.1734336,-8.6882191,69.5
1544081911.0,41.1734336,-8.6882191,68.5
1544082113.0,41.1734336,-8.6882191,67.9
1544082507.0,41.1734336,-8.6882191,70.1
1544082717.0,41.1734336,-8.6882191,70.8
1544083100.0,41.1734336,-8.6882191,71.7
1544083312.0,41.1734336,-8.6882191,71.7
1544083678.0,41.1734336,-8.6882191,73.3
1544083863.0,41.1734336,-8.6882191,73.3
1544084312.0,41.1734336,-8.6882191,73.6
1544084525.0,41.1734336,-8.6882191,74.2
1544084880.0,41.1734336,-8.6882191,74.4
1544085021.0,41.1734336,-8.6882191,74.8
1544085467.0,41.1734336,-8.6882191,75.7
1544085627.0,41.1734336,-8.6882191,74.0
1544086060.0,41.1734336,-8.6882191,73.9
1544086228.0,41.1734336,-8.6882191,73.4
