time,lat,long,NO2
1544120577.0,41.1625965,-8.5907964,68.3
1544120950.0,41.1625965,-8.5907964,68.3
1544121160.0,41.1625965,-8.5907964,69.7
1544121551.0,41.1625965,-8.5907964,69.7
1544121772.0,41.1625965,-8.5907964,69.7
1544122129.0,41.1625965,-8.5907964,72.3
1544122295.0,41.1625965,-8.5907964,72.3
1544122688.0,41.1625965,-8.5907964,72.3
1544122893.0,41.1625965,-8.5907964,79.2
1544123314.0,41.1625965,-8.5907964,79.2
1544123496.0,41.1625965,-8.5907964,79.2
1544123867.0,41.1625965,-8.5907964,72.6
1544124250.0,41.1625965,-8.5907964,72.6
1544124467.0,41.1625965,-8.5907964,72.6
1544124828.0,41.1625965,-8.5907964,73.6
1544125012.0,41.1625965,-8.5907964,73.6
1544125410.0,41.1625965,-8.5907964,73.6
1544125613.0,41.1625965,-8.5907964,64.6
1544126001.0,41.1625965,-8.5907964,64.6
1544126213.0,41.1625965,-8.5907964,64.6
1544126588.0,41.1625965,-8.5907964,71.3
1544126816.0,41.1625965,-8.5907964,71.3
1544127187.0,41.1625965,-8.5907964,71.3
1544127570.0,41.1625965,-8.5907964,58.6
1544127801.0,41.1625965,-8.5907964,58.6
1544128022.0,41.1625965,-8.5907964,58.6
1544128396.0,41.1625965,-8.5907964,64.0
1544128578.0,41.1625965,-8.5907964,64.0
1544128986.0,41.1625965,-8.5907964,64.0
1544129346.0,41.1625965,-8.5907964,56.3
1544129564.0,41.1625965,-8.5907964,56.3
1544129934.0,41.1625965,-8.5907964,56.3
1544130152.0,41.1625965,-8.5907964,40.9
1544130554.0,41.1625965,-8.5907964,40.9
1544130772.0,41.1625965,-8.5907964,40.9
1544131152.0,41.1625965,-8.5907964,50.2
1544131357.0,41.1625965,-8.5907964,50.2
1544131752.0,41.1625965,-8.5907964,50.2
1544131940.0,41.1625965,-8.5907964,51.4
1544132326.0,41.1625965,-8.5907964,51.4
1544132531.0,41.1625965,-8.5907964,51.4
1544132909.0,41.1625965,-8.5907964,50.5
1544133100.0,41.1625965,-8.5907964,50.5
1544133488.0,41.1625965,-8.5907964,50.5
1544133696.0,41.1625965,-8.5907964,48.5
1544134070.0,41.1625965,-8.5907964,48.5
1544134461.0,41.1625965,-8.5907964,48.5
1544134656.0,41.1625965,-8.5907964,38.5
1544135042.0,41.1625965,-8.5907964,38.5
1544135240.0,41.1625965,-8.5907964,38.5
1544135612.0,41.1625965,-8.5907964,42.7
1544135812.0,41.1625965,-8.5907964,42.7
1544136193.0,41.1625965,-8.5907964,42.7
1544136542.0,41.1625965,-8.5907964,35.3
1544136767.0,41.1625965,-8.5907964,35.3
1544137143.0,41.1625965,-8.5907964,35.3
1544137345.0,41.1625965,-8.5907964,45.0
1544137745.0,41.1625965,-8.5907964,45.0
1544137963.0,41.1625965,-8.5907964,45.0
1544138162.0,41.1625965,-8.5907964,41.4
1544138552.0,41.1625965,-8.5907964,41.4
1544138946.0,41.1625965,-8.5907964,41.4
1544139135.0,41.1625965,-8.5907964,41.1
1544139524.0,41.1625965,-8.5907964,41.1
1544139686.0,41.1625965,-8.5907964,41.1
1544140071.0,41.1625965,-8.5907964,40.2
1544140276.0,41.1625965,-8.5907964,40.2
1544140662.0,41.1625965,-8.5907964,40.2
1544141052.0,41.1625965,-8.5907964,30.7
1544141248.0,41.1625965,-8.5907964,30.7
1544141639.0,41.1625965,-8.5907964,30.7
1544141839.0,41.1625965,-8.5907964,34.3
1544142223.0,41.1625965,-8.5907964,34.3
1544142430.0,41.1625965,-8.5907964,34.3
1544142819.0,41.1625965,-8.5907964,35.8
1544143023.0,41.1625965,-8.5907964,35.8
1544143416.0,41.1625965,-8.5907964,35.8
1544143628.0,41.1625965,-8.5907964,35.1
1544143991.0,41.1625965,-8.5907964,35.1
1544144198.0,41.1625965,-8.5907964,35.1
1544144585.0,41.1625965,-8.5907964,33.7
1544144802.0,41.1625965,-8.5907964,33.7
1544145173.0,41.1625965,-8.5907964,33.7
1544145558.0,41.1625965,-8.5907964,33.0
1544145758.0,41.1625965,-8.5907964,33.0
1544146143.0,41.1625965,-8.5907964,33.0
1544146373.0,41.1625965,-8.5907964,31.4
1544146761.0,41.1625965,-8.5907964,31.4
1544146997.0,41.1625965,-8.5907964,31.4
1544147216.0,41.1625965,-8.5907964,32.7
1544147585.0,41.1625965,-8.5907964,32.7
1544147821.0,41.1625965,-8.5907964,32.7
1544148176.0,41.1625965,-8.5907964,30.0
1544148369.0,41.1625965,-8.5907964,30.0
1544148804.0,41.1625965,-8.5907964,30.0
1544148981.0,41.1625965,-8.5907964,25.2
1544149385.0,41.1625965,-8.5907964,25.2
1544149572.0,41.1625965,-8.5907964,25.2
1544149981.0,41.1625965,-8.5907964,26.0
1544150175.0,41.1625965,-8.5907964,26.0
1544150584.0,41.1625965,-8.5907964,26.0
1544150778.0,41.1625965,-8.5907964,25.7
1544151192.0,41.1625965,-8.5907964,25.7
1544151382.0,41.1625965,-8.5907964,25.7
1544151772.0,41.1625965,-8.5907964,26.3
1544152163.0,41.1625965,-8.5907964,26.3
1544152362.0,41.1625965,-8.5907964,26.3
1544152750.0,41.1625965,-8.5907964,27.9
1544152940.0,41.1625965,-8.5907964,27.9
1544153319.0,41.1625965,-8.5907964,27.9
1544153514.0,41.1625965,-8.5907964,21.4
1544153894.0,41.1625965,-8.5907964,21.4
1544154099.0,41.1625965,-8.5907964,21.4
1544154480.0,41.1625965,-8.5907964,18.0
1544154832.0,41.1625965,-8.5907964,18.0
1544155048.0,41.1625965,-8.5907964,18.0
1544155428.0,41.1625965,-8.5907964,20.5
1544155636.0,41.1625965,-8.5907964,20.5
1544156024.0,41.1625965,-8.5907964,20.5
1544156223.0,41.1625965,-8.5907964,23.4
1544156609.0,41.1625965,-8.5907964,23.4
1544156814.0,41.1625965,-8.5907964,23.4
1544157198.0,41.1625965,-8.5907964,24.8
1544157417.0,41.1625965,-8.5907964,24.8
1544157782.0,41.1625965,-8.5907964,24.8
1544158143.0,41.1625965,-8.5907964,22.1
1544158391.0,41.1625965,-8.5907964,22.1
1544158576.0,41.1625965,-8.5907964,22.1
1544158983.0,41.1625965,-8.5907964,22.0
1544159168.0,41.1625965,-8.5907964,22.0
1544159591.0,41.1625965,-8.5907964,22.0
1544159784.0,41.1625965,-8.5907964,22.1
1544160187.0,41.1625965,-8.5907964,22.1
1544160378.0,41.1625965,-8.5907964,22.1
1544160774.0,41.1625965,-8.5907964,22.3
1544161161.0,41.1625965,-8.5907964,22.3
1544161356.0,41.1625965,-8.5907964,22.3
1544161737.0,41.1625965,-8.5907964,25.4
1544161937.0,41.1625965,-8.5907964,25.4
1544162312.0,41.1625965,-8.5907964,25.4
1544162507.0,41.1625965,-8.5907964,33.9
1544162893.0,41.1625965,-8.5907964,33.9
1544163092.0,41.1625965,-8.5907964,33.9
1544163473.0,41.1625965,-8.5907964,34.4
1544163860.0,41.1625965,-8.5907964,34.4
1544164058.0,41.1625965,-8.5907964,34.4
1544164456.0,41.1625965,-8.5907964,30.4
1544164656.0,41.1625965,-8.5907964,30.4
1544165036.0,41.1625965,-8.5907964,30.4
1544165239.0,41.1625965,-8.5907964,30.9
1544165625.0,41.1625965,-8.5907964,30.9
1544165824.0,41.1625965,-8.5907964,30.9
1544166216.0,41.1625965,-8.5907964,30.3
1544166423.0,41.1625965,-8.5907964,30.3
1544166813.0,41.1625965,-8.5907964,30.3
1544167161.0,41.1625965,-8.5907964,40.9
1544167397.0,41.1625965,-8.5907964,40.9
1544167621.0,41.1625965,-8.5907964,40.9
1544167994.0,41.1625965,-8.5907964,42.6
1544168186.0,41.1625965,-8.5907964,42.6
1544168589.0,41.1625965,-8.5907964,42.6
1544168779.0,41.1625965,-8.5907964,45.1
1544169187.0,41.1625965,-8.5907964,45.1
1544169549.0,41.1625965,-8.5907964,45.1
1544169749.0,41.1625965,-8.5907964,47.1
1544170133.0,41.1625965,-8.5907964,47.1
1544170328.0,41.1625965,-8.5907964,47.1
1544170711.0,41.1625965,-8.5907964,45.9
1544170902.0,41.1625965,-8.5907964,45.9
1544171291.0,41.1625965,-8.5907964,45.9
1544171483.0,41.1625965,-8.5907964,44.9
1544171871.0,41.1625965,-8.5907964,44.9
1544172085.0,41.1625965,-8.5907964,44.9
1544172482.0,41.1625965,-8.5907964,46.3
1544172691.0,41.1625965,-8.5907964,46.3
1544173060.0,41.1625965,-8.5907964,46.3
1544173429.0,41.1625965,-8.5907964,46.7
1544173639.0,41.1625965,-8.5907964,46.7
1544174023.0,41.1625965,-8.5907964,46.7
1544174223.0,41.1625965,-8.5907964,44.9
1544174596.0,41.1625965,-8.5907964,44.9
1544174801.0,41.1625965,-8.5907964,44.9
1544175175.0,41.1625965,-8.5907964,42.4
1544175565.0,41.1625965,-8.5907964,42.4
1544175765.0,41.1625965,-8.5907964,42.4
1544176166.0,41.1625965,-8.5907964,41.5
1544176351.0,41.1625965,-8.5907964,41.5
1544176731.0,41.1625965,-8.5907964,41.5
1544176945.0,41.1625965,-8.5907964,40.4
1544177322.0,41.1625965,-8.5907964,40.4
1544177522.0,41.1625965,-8.5907964,40.4
1544179077.0,41.1625965,-8.5907964,40.4
1544179500.0,41.1625965,-8.5907964,40.4
1544179674.0,41.1625965,-8.5907964,47.6
1544180041.0,41.1625965,-8.5907964,47.6
1544180233.0,41.1625965,-8.5907964,47.6
1544180609.0,41.1625965,-8.5907964,34.1
1544180817.0,41.1625965,-8.5907964,34.1
1544181163.0,41.1625965,-8.5907964,34.1
1544181531.0,41.1625965,-8.5907964,37.6
1544181753.0,41.1625965,-8.5907964,37.6
1544182093.0,41.1625965,-8.5907964,37.6
1544182448.0,41.1625965,-8.5907964,38.7
1544182658.0,41.1625965,-8.5907964,38.7
1544183022.0,41.1625965,-8.5907964,38.7
1544183230.0,41.1625965,-8.5907964,35.0
1544183574.0,41.1625965,-8.5907964,35.0
1544183925.0,41.1625965,-8.5907964,35.0
1544184123.0,41.1625965,-8.5907964,36.2
1544184492.0,41.1625965,-8.5907964,36.2
1544184838.0,41.1625965,-8.5907964,36.2
1544185047.0,41.1625965,-8.5907964,45.1
1544185429.0,41.1625965,-8.5907964,45.1
1544185753.0,41.1625965,-8.5907964,45.1
1544185976.0,41.1625965,-8.5907964,55.0
1544186340.0,41.1625965,-8.5907964,55.0
1544186521.0,41.1625965,-8.5907964,55.0
1544186900.0,41.1625965,-8.5907964,51.3
1544187238.0,41.1625965,-8.5907964,51.3
1544187454.0,41.1625965,-8.5907964,51.3
1544187814.0,41.1625965,-8.5907964,56.8
1544187993.0,41.1625965,-8.5907964,56.8
1544188357.0,41.1625965,-8.5907964,56.8
1544188728.0,41.1625965,-8.5907964,65.8
1544188929.0,41.1625965,-8.5907964,65.8
1544189460.0,41.1625965,-8.5907964,65.8
1544189623.0,41.1625965,-8.5907964,55.8
1544189822.0,41.1625965,-8.5907964,55.8
1544190203.0,41.1625965,-8.5907964,55.8
1544190404.0,41.1625965,-8.5907964,61.9
1544190909.0,41.1625965,-8.5907964,61.9
1544191130.0,41.1625965,-8.5907964,61.9
1544191338.0,41.1625965,-8.5907964,63.0
1544191690.0,41.1625965,-8.5907964,63.0
1544192030.0,41.1625965,-8.5907964,63.0
1544192240.0,41.1625965,-8.5907964,57.1
1544192605.0,41.1625965,-8.5907964,57.1
1544192942.0,41.1625965,-8.5907964,57.1
1544193157.0,41.1625965,-8.5907964,50.3
1544193522.0,41.1625965,-8.5907964,50.3
1544193865.0,41.1625965,-8.5907964,50.3
1544194082.0,41.1625965,-8.5907964,50.3
1544194425.0,41.1625965,-8.5907964,50.3
1544194646.0,41.1625965,-8.5907964,50.3
1544195026.0,41.1625965,-8.5907964,53.9
1544195352.0,41.1625965,-8.5907964,53.9
1544195570.0,41.1625965,-8.5907964,53.9
1544195927.0,41.1625965,-8.5907964,54.8
1544196107.0,41.1625965,-8.5907964,54.8
1544196487.0,41.1625965,-8.5907964,54.8
1544196838.0,41.1625965,-8.5907964,64.6
1544197036.0,41.1625965,-8.5907964,64.6
1544197398.0,41.1625965,-8.5907964,64.6
1544197735.0,41.1625965,-8.5907964,59.8
1544197953.0,41.1625965,-8.5907964,59.8
1544198317.0,41.1625965,-8.5907964,59.8
1544198514.0,41.1625965,-8.5907964,59.3
1544198869.0,41.1625965,-8.5907964,59.3
1544199457.0,41.1625965,-8.5907964,59.3
1544199805.0,41.1625965,-8.5907964,59.3
1544200136.0,41.1625965,-8.5907964,59.3
1544200355.0,41.1625965,-8.5907964,69.7
1544200723.0,41.1625965,-8.5907964,69.7
1544200926.0,41.1625965,-8.5907964,69.7
1544201282.0,41.1625965,-8.5907964,63.1
1544201638.0,41.1625965,-8.5907964,63.1
1544201828.0,41.1625965,-8.5907964,63.1
1544202196.0,41.1625965,-8.5907964,68.3
1544202540.0,41.1625965,-8.5907964,68.3
1544202749.0,41.1625965,-8.5907964,68.3
1544203126.0,41.1625965,-8.5907964,66.3
1544203458.0,41.1625965,-8.5907964,66.3
1544203686.0,41.1625965,-8.5907964,66.3
1544204045.0,41.1625965,-8.5907964,66.1
1544204230.0,41.1625965,-8.5907964,66.1
1544204605.0,41.1625965,-8.5907964,66.1
1544204943.0,41.1625965,-8.5907964,67.7
1544205152.0,41.1625965,-8.5907964,67.7
1544205525.0,41.1625965,-8.5907964,67.7
1544205856.0,41.1625965,-8.5907964,67.8
1544206076.0,41.1625965,-8.5907964,67.8
1544206434.0,41.1625965,-8.5907964,67.8
1544206640.0,41.1625965,-8.5907964,82.5
1544207023.0,41.1625965,-8.5907964,82.5
1544207350.0,41.1625965,-8.5907964,82.5
1544207574.0,41.1625965,-8.5907964,85.5
1544207932.0,41.1625965,-8.5907964,85.5
1544208112.0,41.1625965,-8.5907964,85.5
1544208492.0,41.1625965,-8.5907964,64.6
1544208849.0,41.1625965,-8.5907964,64.6
1544209049.0,41.1625965,-8.5907964,64.6
1544209420.0,41.1625965,-8.5907964,62.4
1544209760.0,41.1625965,-8.5907964,62.4
1544209986.0,41.1625965,-8.5907964,62.4
1544210334.0,41.1625965,-8.5907964,75.6
1544210534.0,41.1625965,-8.5907964,75.6
1544210906.0,41.1625965,-8.5907964,75.6
1544211248.0,41.1625965,-8.5907964,81.2
1544211455.0,41.1625965,-8.5907964,81.2
1544211837.0,41.1625965,-8.5907964,81.2
1544212165.0,41.1625965,-8.5907964,91.9
1544212383.0,41.1625965,-8.5907964,91.9
1544212947.0,41.1625965,-8.5907964,93.3
1544212986.0,41.1625965,-8.5907964,93.3
1544213319.0,41.1625965,-8.5907964,93.3
1544213525.0,41.1625965,-8.5907964,93.3
1544213880.0,41.1625965,-8.5907964,76.7
1544214220.0,41.1625965,-8.5907964,76.7
1544214422.0,41.1625965,-8.5907964,76.7
1544215918.0,41.1625965,-8.5907964,76.7
1544216266.0,41.1625965,-8.5907964,76.7
1544216628.0,41.1625965,-8.5907964,87.4
1544216813.0,41.1625965,-8.5907964,87.4
1544217184.0,41.1625965,-8.5907964,87.4
1544217537.0,41.1625965,-8.5907964,72.5
1544217733.0,41.1625965,-8.5907964,72.5
1544218105.0,41.1625965,-8.5907964,72.5
1544218445.0,41.1625965,-8.5907964,78.8
1544218659.0,41.1625965,-8.5907964,78.8
1544219031.0,41.1625965,-8.5907964,78.8
1544219219.0,41.1625965,-8.5907964,71.3
1544219591.0,41.1625965,-8.5907964,71.3
1544219935.0,41.1625965,-8.5907964,71.3
1544220155.0,41.1625965,-8.5907964,67.1
1544220515.0,41.1625965,-8.5907964,67.1
1544220863.0,41.1625965,-8.5907964,67.1
1544221073.0,41.1625965,-8.5907964,65.0
1544221423.0,41.1625965,-8.5907964,65.0
1544221624.0,41.1625965,-8.5907964,65.0
1544221992.0,41.1625965,-8.5907964,63.0
1544222327.0,41.1625965,-8.5907964,63.0
1544222551.0,41.1625965,-8.5907964,63.0
1544222912.0,41.1625965,-8.5907964,64.3
1544223094.0,41.1625965,-8.5907964,64.3
1544223462.0,41.1625965,-8.5907964,64.3
1544223840.0,41.1625965,-8.5907964,63.9
1544224029.0,41.1625965,-8.5907964,63.9
1544224397.0,41.1625965,-8.5907964,63.9
1544224738.0,41.1625965,-8.5907964,71.1
1544224962.0,41.1625965,-8.5907964,71.1
1544225328.0,41.1625965,-8.5907964,71.1
1544225506.0,41.1625965,-8.5907964,77.0
1544225874.0,41.1625965,-8.5907964,77.0
1544226233.0,41.1625965,-8.5907964,77.0
1544226440.0,41.1625965,-8.5907964,66.7
1544226797.0,41.1625965,-8.5907964,66.7
1544227143.0,41.1625965,-8.5907964,66.7
1544227361.0,41.1625965,-8.5907964,68.4
1544227725.0,41.1625965,-8.5907964,68.4
1544227919.0,41.1625965,-8.5907964,68.4
1544228282.0,41.1625965,-8.5907964,71.5
1544228631.0,41.1625965,-8.5907964,71.5
1544228823.0,41.1625965,-8.5907964,71.5
1544229194.0,41.1625965,-8.5907964,75.3
1544229397.0,41.1625965,-8.5907964,75.3
1544229752.0,41.1625965,-8.5907964,75.3
1544230117.0,41.1625965,-8.5907964,63.3
1544230453.0,41.1625965,-8.5907964,63.3
1544230672.0,41.1625965,-8.5907964,63.3
1544231027.0,41.1625965,-8.5907964,62.6
1544231214.0,41.1625965,-8.5907964,62.6
1544231588.0,41.1625965,-8.5907964,62.6
1544231933.0,41.1625965,-8.5907964,67.7
1544232145.0,41.1625965,-8.5907964,67.7
1544232512.0,41.1625965,-8.5907964,67.7
1544232846.0,41.1625965,-8.5907964,79.9
1544233057.0,41.1625965,-8.5907964,79.9
1544233422.0,41.1625965,-8.5907964,79.9
1544233616.0,41.1625965,-8.5907964,63.3
1544233977.0,41.1625965,-8.5907964,63.3
1544234333.0,41.1625965,-8.5907964,63.3
1544234551.0,41.1625965,-8.5907964,62.4
1544234904.0,41.1625965,-8.5907964,62.4
1544235093.0,41.1625965,-8.5907964,62.4
1544235469.0,41.1625965,-8.5907964,66.0
1544235845.0,41.1625965,-8.5907964,66.0
1544236028.0,41.1625965,-8.5907964,66.0
1544236403.0,41.1625965,-8.5907964,63.1
1544236737.0,41.1625965,-8.5907964,63.1
1544236948.0,41.1625965,-8.5907964,63.1
1544237318.0,41.1625965,-8.5907964,63.9
1544237505.0,41.1625965,-8.5907964,63.9
1544237867.0,41.1625965,-8.5907964,63.9
1544238230.0,41.1625965,-8.5907964,68.1
1544238440.0,41.1625965,-8.5907964,68.1
1544238798.0,41.1625965,-8.5907964,68.1
1544239143.0,41.1625965,-8.5907964,61.2
1544239352.0,41.1625965,-8.5907964,61.2
1544239714.0,41.1625965,-8.5907964,61.2
1544239917.0,41.1625965,-8.5907964,46.7
1544240268.0,41.1625965,-8.5907964,46.7
1544240638.0,41.1625965,-8.5907964,46.7
1544240975.0,41.1625965,-8.5907964,45.4
1544241192.0,41.1625965,-8.5907964,45.4
1544241551.0,41.1625965,-8.5907964,45.4
1544241753.0,41.1625965,-8.5907964,50.8
1544242124.0,41.1625965,-8.5907964,50.8
1544242460.0,41.1625965,-8.5907964,50.8
1544242673.0,41.1625965,-8.5907964,51.1
1544243027.0,41.1625965,-8.5907964,51.1
1544243223.0,41.1625965,-8.5907964,51.1
1544243594.0,41.1625965,-8.5907964,45.6
1544243808.0,41.1625965,-8.5907964,45.6
1544244162.0,41.1625965,-8.5907964,45.6
1544244526.0,41.1625965,-8.5907964,40.7
1544244862.0,41.1625965,-8.5907964,40.7
1544245072.0,41.1625965,-8.5907964,40.7
1544245433.0,41.1625965,-8.5907964,38.5
1544245628.0,41.1625965,-8.5907964,38.5
1544246003.0,41.1625965,-8.5907964,38.5
1544246346.0,41.1625965,-8.5907964,44.2
1544246554.0,41.1625965,-8.5907964,44.2
1544246927.0,41.1625965,-8.5907964,44.2
1544247101.0,41.1625965,-8.5907964,38.2
1544247478.0,41.1625965,-8.5907964,38.2
1544247837.0,41.1625965,-8.5907964,38.2
1544248030.0,41.1625965,-8.5907964,35.7
1544248399.0,41.1625965,-8.5907964,35.7
1544248742.0,41.1625965,-8.5907964,35.7
1544248946.0,41.1625965,-8.5907964,32.2
1544249317.0,41.1625965,-8.5907964,32.2
1544249506.0,41.1625965,-8.5907964,32.2
1544249884.0,41.1625965,-8.5907964,35.5
1544250236.0,41.1625965,-8.5907964,35.5
1544250441.0,41.1625965,-8.5907964,35.5
1544250811.0,41.1625965,-8.5907964,32.7
1544251156.0,41.1625965,-8.5907964,32.7
1544251364.0,41.1625965,-8.5907964,32.7
1544251719.0,41.1625965,-8.5907964,36.3
1544251918.0,41.1625965,-8.5907964,36.3
1544252283.0,41.1625965,-8.5907964,36.3
1544252628.0,41.1625965,-8.5907964,33.7
1544252834.0,41.1625965,-8.5907964,33.7
1544254312.0,41.1625965,-8.5907964,29.4
1544090476.0,41.1718621,-8.6131861,47.1
1544090886.0,41.1718621,-8.6131861,47.1
1544091080.0,41.1718621,-8.6131861,47.1
1544091478.0,41.1718621,-8.6131861,145.9
1544091853.0,41.1718621,-8.6131861,145.9
1544092046.0,41.1718621,-8.6131861,145.9
1544092411.0,41.1718621,-8.6131861,90.5
1544092597.0,41.1718621,-8.6131861,90.5
1544092973.0,41.1718621,-8.6131861,90.5
1544093353.0,41.1718621,-8.6131861,83.6
1544093551.0,41.1718621,-8.6131861,83.6
1544093917.0,41.1718621,-8.6131861,83.6
1544094127.0,41.1718621,-8.6131861,82.1
1544094496.0,41.1718621,-8.6131861,82.1
1544094700.0,41.1718621,-8.6131861,82.1
1544095077.0,41.1718621,-8.6131861,83.0
1544095435.0,41.1718621,-8.6131861,83.0
1544095618.0,41.1718621,-8.6131861,83.0
1544095997.0,41.1718621,-8.6131861,85.4
1544096362.0,41.1718621,-8.6131861,85.4
1544096580.0,41.1718621,-8.6131861,85.4
1544096951.0,41.1718621,-8.6131861,88.5
1544097176.0,41.1718621,-8.6131861,88.5
1544097551.0,41.1718621,-8.6131861,88.5
1544097777.0,41.1718621,-8.6131861,81.8
1544098152.0,41.1718621,-8.6131861,81.8
1544098358.0,41.1718621,-8.6131861,81.8
1544098565.0,41.1718621,-8.6131861,83.5
1544098975.0,41.1718621,-8.6131861,83.5
1544099361.0,41.1718621,-8.6131861,83.5
1544099557.0,41.1718621,-8.6131861,74.1
1544099928.0,41.1718621,-8.6131861,74.1
1544100120.0,41.1718621,-8.6131861,74.1
1544100502.0,41.1718621,-8.6131861,70.2
1544100706.0,41.1718621,-8.6131861,70.2
1544101087.0,41.1718621,-8.6131861,70.2
1544101438.0,41.1718621,-8.6131861,68.5
1544101653.0,41.1718621,-8.6131861,68.5
1544102032.0,41.1718621,-8.6131861,68.5
1544102249.0,41.1718621,-8.6131861,72.0
1544102629.0,41.1718621,-8.6131861,72.0
1544102817.0,41.1718621,-8.6131861,72.0
1544103204.0,41.1718621,-8.6131861,76.6
1544103584.0,41.1718621,-8.6131861,76.6
1544103804.0,41.1718621,-8.6131861,76.6
1544103991.0,41.1718621,-8.6131861,72.0
1544104389.0,41.1718621,-8.6131861,72.0
1544104567.0,41.1718621,-8.6131861,72.0
1544104961.0,41.1718621,-8.6131861,69.0
1544105359.0,41.1718621,-8.6131861,69.0
1544105568.0,41.1718621,-8.6131861,69.0
1544105966.0,41.1718621,-8.6131861,69.2
1544106171.0,41.1718621,-8.6131861,69.2
1544106538.0,41.1718621,-8.6131861,69.2
1544106748.0,41.1718621,-8.6131861,70.3
1544107114.0,41.1718621,-8.6131861,70.3
1544107308.0,41.1718621,-8.6131861,70.3
1544107696.0,41.1718621,-8.6131861,67.7
1544107886.0,41.1718621,-8.6131861,67.7
1544108303.0,41.1718621,-8.6131861,67.7
1544108491.0,41.1718621,-8.6131861,67.6
1544108892.0,41.1718621,-8.6131861,67.6
1544109094.0,41.1718621,-8.6131861,67.6
1544109470.0,41.1718621,-8.6131861,66.3
1544109862.0,41.1718621,-8.6131861,66.3
1544110093.0,41.1718621,-8.6131861,66.3
1544110300.0,41.1718621,-8.6131861,66.7
1544110674.0,41.1718621,-8.6131861,66.7
1544111064.0,41.1718621,-8.6131861,66.7
1544111254.0,41.1718621,-8.6131861,69.0
1544111640.0,41.1718621,-8.6131861,69.0
1544111838.0,41.1718621,-8.6131861,69.0
1544112214.0,41.1718621,-8.6131861,68.7
1544112417.0,41.1718621,-8.6131861,68.7
1544112796.0,41.1718621,-8.6131861,68.7
1544113150.0,41.1718621,-8.6131861,64.1
1544113378.0,41.1718621,-8.6131861,64.1
1544113756.0,41.1718621,-8.6131861,64.1
1544113976.0,41.1718621,-8.6131861,66.9
1544114164.0,41.1718621,-8.6131861,66.9
1544114565.0,41.1718621,-8.6131861,66.9
1544114935.0,41.1718621,-8.6131861,69.5
1544115133.0,41.1718621,-8.6131861,69.5
1544115513.0,41.1718621,-8.6131861,69.5
1544116100.0,41.1718621,-8.6131861,69.5
1544116279.0,41.1718621,-8.6131861,69.5
1544116673.0,41.1718621,-8.6131861,71.0
1544117059.0,41.1718621,-8.6131861,71.0
1544117270.0,41.1718621,-8.6131861,71.0
1544117647.0,41.1718621,-8.6131861,74.7
1544117838.0,41.1718621,-8.6131861,74.7
1544118219.0,41.1718621,-8.6131861,74.7
1544118416.0,41.1718621,-8.6131861,76.8
1544118809.0,41.1718621,-8.6131861,76.8
1544119001.0,41.1718621,-8.6131861,76.8
1544119390.0,41.1718621,-8.6131861,77.8
1544119598.0,41.1718621,-8.6131861,77.8
1544119985.0,41.1718621,-8.6131861,77.8
1544120374.0,41.1718621,-8.6131861,77.1
1544120575.0,41.1718621,-8.6131861,77.1
1544120948.0,41.1718621,-8.6131861,77.1
1544121158.0,41.1718621,-8.6131861,77.9
1544121549.0,41.1718621,-8.6131861,77.9
1544121769.0,41.1718621,-8.6131861,77.9
1544122127.0,41.1718621,-8.6131861,79.9
1544122310.0,41.1718621,-8.6131861,79.9
1544122686.0,41.1718621,-8.6131861,79.9
1544123069.0,41.1718621,-8.6131861,76.9
1544123311.0,41.1718621,-8.6131861,76.9
1544123640.0,41.1718621,-8.6131861,76.9
1544123864.0,41.1718621,-8.6131861,72.3
1544124247.0,41.1718621,-8.6131861,72.3
1544124465.0,41.1718621,-8.6131861,72.3
1544124837.0,41.1718621,-8.6131861,74.4
1544125027.0,41.1718621,-8.6131861,74.4
1544125428.0,41.1718621,-8.6131861,74.4
1544125622.0,41.1718621,-8.6131861,74.0
1544126011.0,41.1718621,-8.6131861,74.0
1544126203.0,41.1718621,-8.6131861,74.0
1544126598.0,41.1718621,-8.6131861,70.2
1544126791.0,41.1718621,-8.6131861,70.2
1544127197.0,41.1718621,-8.6131861,70.2
1544127380.0,41.1718621,-8.6131861,68.0
1544127813.0,41.1718621,-8.6131861,68.0
1544127995.0,41.1718621,-8.6131861,68.0
1544128393.0,41.1718621,-8.6131861,65.9
1544128591.0,41.1718621,-8.6131861,65.9
1544128981.0,41.1718621,-8.6131861,65.9
1544129343.0,41.1718621,-8.6131861,60.9
1544129561.0,41.1718621,-8.6131861,60.9
1544129932.0,41.1718621,-8.6131861,60.9
1544130149.0,41.1718621,-8.6131861,60.0
1544130552.0,41.1718621,-8.6131861,60.0
1544130770.0,41.1718621,-8.6131861,60.0
1544131149.0,41.1718621,-8.6131861,59.0
1544131354.0,41.1718621,-8.6131861,59.0
1544131750.0,41.1718621,-8.6131861,59.0
1544131937.0,41.1718621,-8.6131861,57.6
1544132324.0,41.1718621,-8.6131861,57.6
1544132529.0,41.1718621,-8.6131861,57.6
1544132906.0,41.1718621,-8.6131861,58.4
1544133117.0,41.1718621,-8.6131861,58.4
1544133485.0,41.1718621,-8.6131861,58.4
1544133834.0,41.1718621,-8.6131861,51.8
1544134068.0,41.1718621,-8.6131861,51.8
1544134459.0,41.1718621,-8.6131861,51.8
1544134653.0,41.1718621,-8.6131861,51.5
1544135052.0,41.1718621,-8.6131861,51.5
